"Signatur","Titel","Zeit","Ort"
"Sozarch_F_5025-Fb-492","Zwei Kinder spielen auf einer Schaukel","Neuzeit;20. Jh.;1951-2000;1951-1960;1953","Europa;Schweiz;Bern, Kanton;Adelboden"
"Sozarch_F_5025-Fb-493","Ein Kind Pflanzen, Äste und Steine auf der Erde ausbreitend (Spiel)","Neuzeit;20. Jh.;1951-2000;1951-1960;1953","Europa;Schweiz;Bern, Kanton;Adelboden"
"Sozarch_F_5025-Fc-018","""Nähstube, Bologna""; Frauen nähen unter der Aufsicht von Nonnen","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Italien;Emilia-Romagna;Bologna"
"Sozarch_F_5025-Fc-019","Familie steht um einen Esstisch","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Italien;Emilia-Romagna;Bologna"
"Sozarch_F_5025-Fc-020","Schlafzimmereinrichtung","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Italien;Emilia-Romagna;Bologna"
"Sozarch_F_5025-Fc-021","Zwei Frauen geben Kindern und Müttern Spenden der ""Dono Svizzero"" aus","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Italien;Emilia-Romagna;Bologna"
"Sozarch_F_5025-Fc-022","Kinder erhalten von der ""Don Suisse"" ein Stück Brot und Ovomaltine","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Italien;Emilia-Romagna;Bologna"
"Sozarch_F_5025-Fc-023","""Schlafende Bauernkinder in Cesenatico""; Kinder liegen auf einem Karren","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Italien;Emilia-Romagna;Cesenatico"
"Sozarch_F_5025-Fc-024","""Solothurner Arbeitschulen spenden Nähsäckli für Deutschland Sommer 1947""","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Schweiz;Zürich, Kanton"
"Sozarch_F_5025-Fc-025","""Solothurner Arbeitschulen spenden Nähsäckli für Deutschland Sommer 1947""","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Schweiz;Zürich, Kanton"
"Sozarch_F_5025-Fb-545","""Belgierkolonie Sommer 1950, Abreise in Basel""; Kinder essen Semmel und trinken Schokolade","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Belgien;Antwerpen;Mechelen"
"Sozarch_F_5025-Fb-546","Albishaus Belgier-Sommer 50""","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz"
"Sozarch_F_5025-Fb-547","Albishaus Belgier-Sommer 1950""; Kinder sonnen sich auf der Terrasse","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze","Europa;Schweiz"
"Sozarch_F_5025-Fb-548","""Albishaus Belgier-Kolonie, Sommer 1950""; Kinder spielen Bocca","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze","Europa;Schweiz"
"Sozarch_F_5025-Fb-549","""Albishaus Belgier-Kolonie, Sommer 1950""; Knaben trocknen Geschirr ab","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze","Europa;Schweiz"
"Sozarch_F_5025-Fb-550","""Albishaus Belgier-Kolonie, Sommer 1950""; Kinder spielen in Verkleidung auf einer Wiese","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze","Europa;Schweiz"
"Sozarch_F_5025-Fb-551","""Drei Eidgenossen"", Wattwil. Belgierkolonie, Sommer 1950""; Ferienhaus in der Frontansicht","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;St. Gallen, Kanton;Wattwil"
"Sozarch_F_5025-Fb-552","""Drei Eidgenossen"", Wattwil. Belgierkolonie, Sommer 1950""; Kinder sitzen im Kreis auf einer Wiese und hören einem Betreuer zu","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;St. Gallen, Kanton;Wattwil"
"Sozarch_F_5025-Fb-553","""La Fenière"", Collex b. Genf, Belgierkolonie, Sommer 1950""; Kinder sitzen im Halbkreis auf einer Wiese und hören einem Betreuer zu","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Genf, Kanton;Collex-Bossy"
"Sozarch_F_5025-Fb-510","Ferienkolonie Landmark: Drei Knaben stapeln Holzscheite","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-511","Ferienkolonie Landmark: Drei Betreuer singen in Gitarrenbegleitung ein Lied für die Kindern, die in den Betten liegen","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-512","Ferienkolonie Landmark: Zwei Knaben sitzen auf einer Treppe und putzen Schuhe","Neuzeit;20. Jh.;1951-2000;1951-1960;1951","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-513","Ferienkolonie Landmark: Kinder sitzen an einem Aussichtspunkt im Kreis; eine Frau verteilt Brotstücke an alle","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-514","Ferienkolonie Landmark: Ein Knabe spielt Handorgel und die restlichen Jungen liegen zufrieden auf der Wiese","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-515","Ferienkolonie Landmark: Kinder gehen mit Laternen über eine Wiese","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-516","Ferienkolonie Landmark: Eine Frau und zwei Mädchen sitzen zusammen im Zugabteil","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-517","Ferienkolonie Landmark: Kinder schlafen in einem Massenlager","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-554","""La Fenière"", Collex b. Genf, Belgierkolonie, Sommer 1950""; Kinder unternehmen einen Spaziergang","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Genf, Kanton;Collex-Bossy"
"Sozarch_F_5025-Fb-555","""La Fenière"", Collex b. Genf, Belgierkolonie, Sommer 1950""; Kinder turnen zusammen unter Aufsicht einer Betreuerin","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Genf, Kanton;Collex-Bossy"
"Sozarch_F_5025-Fb-556","""La Fenière"", Collex b. Genf, Belgierkolonie, Sommer 1950""; Kinder trocknen Geschirr ab","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Genf, Kanton;Collex-Bossy"
"Sozarch_F_5025-Fb-557","""Friedberg, Grub App. Belgierkolonie, Sommer 1950""; Ferienhaus in der Seitenansicht","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Appenzell Ausserrhoden;Grub (A"
"Sozarch_F_5025-Fb-558","""Friedberg, Grub App. Belgierkolonie, Sommer 1950""; Kinder liegen in ihren Betten","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Appenzell Ausserrhoden;Grub (A"
"Sozarch_F_5025-Fb-559","""Friedberg, Grub App. Belgierkolonie, Sommer 1950"", Kinder machen Turnübungen auf der Wiese","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Appenzell Ausserrhoden;Grub (A"
"Sozarch_F_5025-Fb-560","""Friedberg, Grub App. Belgierkolonie, Sommer 1950""; Kinder spielen ein Spiel im Freien","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Appenzell Ausserrhoden;Grub (A"
"Sozarch_F_5025-Fb-561","""Friedberg, Grub App. Belgierkolonie, Sommer 1950""; Kinder stehen vor dem Haus und singen (vermutlich zum Abschied)","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Appenzell Ausserrhoden;Grub (A"
"Sozarch_F_5025-Fc-026","Kinder tragen in Körben Kartoffeln zu einem Laster","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Schweiz;Zürich, Kanton"
"Sozarch_F_5025-Fc-027","Ein Bollerwagen, bespannt mit einem Tuch","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-028","Eine transportierbare kleine Küchenausstattung in einem Koffer","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-029","Ein Bollerwagen, ein Koffer und ein aufklappbares Gestell zum Aufhängen von Hemden","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-030","Ein Bollerwagen: Unterseite","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-031","""La remorque du vélo est devenue une table!""; aus Teilen eines Velos wurde ein Tisch","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-032","Ein Koffer mit integrierten Schubladen und einer Decke","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-033","Ein Koffer mit integrierten Schubladen mit Werkzeugen und einer Decke","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-034","Koffer mit integrierten Schubladen mit Haushaltsartikeln und einer Decke","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-035","Koffer mit integrierten Schubladen mit Haushaltsartikeln und einer Decke","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-036","Koffer mit integrierten Schubladen mit Haushaltsartikeln und einer Decke; aus dem Koffer kann ein Tisch gemacht werden, dazu ein Klappstuhl","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fb-518","Ferienkolonie Landmark: Ein Mädchen bemalt kleine Tierchen (Wurzelfiguren?)","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-519","Ferienkolonie Landmark: Kinder und Betreuerin sitzen lachend auf einer Wiese","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-520","Ferienkolonie Landmark: Kinder sitzend mit einer Betreuerin auf einer Wiese und hören ihr zu","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-521","Ferienkolonie Landmark: Zwei Knaben schrubben einen Tisch","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-522","Ferienkolonie Landmark: Drei Knaben sitzen auf einem Zaun und bemalen sich","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-523","Ferienkolonie Landmark: Kinder stehen im Waschraum und putzen sich die Zähne","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Schweiz;Appenzell Ausserrhoden;Trogen"
"Sozarch_F_5025-Fb-524","Zwei Knaben sitzen an einem Tisch und frühstücken","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-525","Vier Mädchen sitzen auf einer Wiese und putzen ihre Schuhe","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-526","Ein Knabe liegt auf einer Bank und schläft","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-562","Jugendliche und junge Erwachsene beim Essen im Speisesaal","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Glarus, Kanton;Glarus Nord"
"Sozarch_F_5025-Fb-563","Seitenansicht des Ferienhauses, im Hintergrund Berge","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-564","Jugendliche schälen in der Küche Kartoffeln","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-565","""Abreise in Basel""; vier Jugendliche sitzen an einem Tisch und essen Butterbrote","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-566","Mädchen spielen ein Spiel","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-567","Jugendliche tanzen miteinander","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-568","Jugendliche sitzen um einen Tisch","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-569","Seitenansicht des Ferienhauses, im Hintergrund die Alpen","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Graubünden;Bonaduz"
"Sozarch_F_5025-Fb-570","Jugendliche auf dem Spielplatz, ein Mädchen sitzt auf der Schaukel","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Graubünden;Bonaduz"
"Sozarch_F_5025-Fb-571","Gruppenfoto der jungen Frauen auf einem Wagen","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Graubünden;Bonaduz"
"Sozarch_F_5025-Fc-037","Koffer mit integrierten Schubladen mit Haushaltsartikeln und einer Decke Koffer mit integrierten Schubladen mit Haushaltsartikeln und einer Decke","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-038","Koffer mit integrierten Schubladen mit Haushaltsartikeln und einer Decke; aus dem Koffer kann ein Tisch gemacht werden","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-039","Ein Mädchen trägt eine Umhängetasche des SAH","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-040","Ein Mädchen zeigt den Inhalt der SAH-Tasche: ein Teller und Besteck","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-041","SAH-Tasche Modell Nr. 1, Inhalt: Pfanne / Teller, Besteck, Becher, Handtuch, Waschlappen, Zahnbürste und -paste, Behälter mit Seife","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-042","SAH-Tasche Modell Nr. 2, Inhalt: Flasche für das Baby mit Ersatzdeckel, Schüssel und Löffel, Handtuch, Windeltuch, Babypuder, Lätzchen","Neuzeit;20. Jh.;1901-1950;1941-1950;1945","Europa;Schweiz"
"Sozarch_F_5025-Fc-043","""Frühling 1947 Werbeschaufenster im St. Annahof""; Aufruf zur Mithilfe und Spende für das SAH","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze","Europa;Schweiz"
"Sozarch_F_5025-Fc-044","""Schaufensterauslage im St. Annahof LVZ Zürich - Stüffels Abenteuer""; Auslage eines Kinderbuchs mit dessen Erlös ein Kinderheim finanziert wird","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze","Europa;Schweiz"
"Sozarch_F_5025-Fb-527","Mehrere Mädchen basteln an einem Tisch Papierschlangen","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-528","Betreuerin verabreicht den Kindern eine Paste","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-529","Ein Knabe sitzt mit einer Betreuerin an einem Tisch und lacht","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-530","Kinder sitzen im Kreis an einem Tisch und spielen ein Spiel","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-531","Kinder waschen sich; ein Betreuer putzt das Gesicht eines Knaben","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-532","Eine Betreuerin kleidet die Knaben an","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Fribourg, Kanton;Le Pâquier (F"
"Sozarch_F_5025-Fb-533","Kinder stehen auf der Ausstiegstreppe eines Flugzeuges der Swissair","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Bern, Kanton;Reichenbach im Ka"
"Sozarch_F_5025-Fb-534","Kinder sitzen in einem Flugzeug der Swissair","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Bern, Kanton;Reichenbach im Ka"
"Sozarch_F_5025-Fb-535","SAH Kinderlager im Sommer 1952 in Kienthal - Kinder sitzen im Aufenthaltsraum und frühstücken","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Bern, Kanton;Reichenbach im Ka"
"Sozarch_F_5025-Fb-572","Junge Frauen laufen durch eine Stadt, im Hintergrund eine Burg","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Graubünden;Bonaduz"
"Sozarch_F_5025-Fb-573","Junge Frauen bestaunen eine Schlucht des Rheins","Neuzeit;20. Jh.;1901-1950;1941-1950;1950","Europa;Schweiz;Graubünden;Bonaduz"
"Sozarch_F_5025-Fc-001","""Modell des Sonderkindergartens der Stadt Wien ""Schweizer Spende"" Entwurf Arch. Prof. Schuster - Juli 1948""","Neuzeit;20. Jh.;1901-1950;1941-1950;1948","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fc-002","""Gemeindewohnhaus Bombenschaden""","Neuzeit;20. Jh.;1901-1950;1941-1950;1945 /","Europa;Österreich;Wien;Wien (Stadt)"
"Sozarch_F_5025-Fc-003","""Lyon, Oktober 1944. Brauchen französische Kinder die Hilde der Schweiz?""; zwei Kinder stehen auf dem Schutt von Häuserruinen","Neuzeit;20. Jh.;1901-1950;1941-1950;1944","Europa;Frankreich;Rhône-Alpes;Lyon"
"Sozarch_F_5025-Fc-004","""Oeuvre Suisse d'Entr'aide Ouvrière"" steht auf einem Tuch über der Ausgabe der Spenden in einer Lagerhalle","Neuzeit;20. Jh.;1901-1950;1941-1950;1944","Europa;Frankreich;Rhône-Alpes;Lyon"
"Sozarch_F_5025-Fc-005","""Schweizer Hilfe Toulouse""; Kinder kommen mit Säcken aus einem Hauseingang","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Midi-Pyrénées;Toulouse"
"Sozarch_F_5025-Fc-006","""République d'Enfants, Moulin-Vieux par Lavaldens. Isère, le bâtisseurs 1. Denisio Blanco 2. Ramon Garcia 3. Conrado Garcia - notre fils. Tato""","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Frankreich;Basse-Normandie;Saint-Lô"
"Sozarch_F_5025-Fb-536","SAH Kinderlager im Sommer 1952 in Kienthal - Knaben machen Spiele am Fluss","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Bern, Kanton;Reichenbach im Ka"
"Sozarch_F_5025-Fb-537","SAH Kinderlager im Sommer 1952 in Kienthal - Mädchen sitzen draussen an Tischen und trinken Tee","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Bern, Kanton;Reichenbach im Ka"
"Sozarch_F_5025-Fb-538","SAH Kinderlager im Sommer 1952 in Kienthal - Kinder sitzend draussen an Tischen und trinken Tee; drei Betreuer sprechen an der Tür miteinander","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Bern, Kanton;Reichenbach im Ka"
"Sozarch_F_5025-Fb-539","SAH Kinderlager im Sommer 1952 in Kienthal - Mädchen waschen draussen an einem Tisch mithilfe von Schüsseln ihre Haare","Neuzeit;20. Jh.;1951-2000;1951-1960;1952","Europa;Schweiz;Bern, Kanton;Reichenbach im Ka"
"Sozarch_F_5025-Fb-540","Kinder bestaunen ein Kamel, vermutlich im Zoo Zürich, 1948","Neuzeit;20. Jh.;1901-1950;1941-1950;1948","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fd-021","Kontaktkopien ""SAH: neues Haus Einweihung""","Neuzeit;20. Jh.;1951-2000;1951-1960 /Neuze","Europa;Schweiz"
"Sozarch_F_5025-Fd-021a","Kontaktkopien ""SAH: neues Haus Einweihung""","Neuzeit;20. Jh.;1951-2000;1951-1960 /Neuze","Europa;Schweiz"
"Sozarch_F_5025-Fd-022","Italienisch-schweizerisches Heim für Kinder: Kinder stehen im Kreis","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze","Europa;Italien;Lombardia;Milano"
"Sozarch_F_5025-Fc-045","Kultur und Geist sind gute Waffen""; ein Knabe steht mit seinem Vater im Museum","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Schweiz"
"Sozarch_F_5025-Fc-046","Mädchen sitzen auf Stühlen im Schnee und musizieren und stricken","Neuzeit;20. Jh.;1901-1950;1941-1950;1950 /","Europa;Schweiz;Tessin;Cavigliano"
"Sozarch_F_5025-Fc-047","""Standart-Colis""; Kartonkiste mit Lebensmittel","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Schweiz"
"Sozarch_F_5025-Fd-001","""Anatolikon / Nomos Kozani: nach dem Überfall""; Leichen","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Griechenland;Anatolikon"
"Sozarch_F_5025-Fd-002","""Anatolikon / Nomos Kozani: die Familie beweint den ermordeten Vater""","Neuzeit;20. Jh.;1901-1950;1941-1950;1949","Europa;Griechenland;Anatolikon"
"Sozarch_F_5025-Fd-003","Vermutlich Plakat (?): ein kleiner Knabe sitzt in ärmlicher Kleidung auf einer Treppe, Bild trägt die Überschrift ""Entraide"" (=gegenseitige Hilfe)","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze","Europa"
"Sozarch_F_5025-Fd-004","""Kartoffelaktion ""Zürich hilft Wien""; Männer und ein Knabe transportieren Kartoffeln in Säcken und Kisten","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Schweiz;Zürich, Kanton;Zürich, Stadt"
"Sozarch_F_5025-Fd-005","Vermutlich Kinder in einem Ferienlager","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze",
"Sozarch_F_5025-Fd-006","Knabe sitzt im Freien auf einer Treppe; vermutlich Kind in einem Ferienlager","Neuzeit;20. Jh.;1901-1950;1941-1950 /Neuze",
"Sozarch_F_5025-Fc-007","""En classe: Espérance Blanco, Ramon Garcia""; Kinder im Klassenzimmer","Neuzeit;20. Jh.;1901-1950;1941-1950","Europa;Frankreich;Rhône-Alpes;Isère;Moulin-Vi"
"Sozarch_F_5025-Fc-008","""Lyon, Oktober 1944. Brauchen französische Kinder die Hilfe der Schweiz?""; ein Mädchen mit seinem kleinen Geschwisterchen","Neuzeit;20. Jh.;1901-1950;1941-1950;1944","Europa;Frankreich;Rhône-Alpes;Lyon"
"Sozarch_F_5025-Fc-009","""Aermo-Möbel-Ausstellung, Turin Herbst 1946""","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fc-010","""Doposcuola Torino""; Schulklasse sitzt in den Bänken","Neuzeit;20. Jh.;1901-1950;1941-1950;1946","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fc-011","""Torino, Doposcuola, 1947 - Stricken und Häkeln - das Material ist von der SSP""; Mädchen und Frauen sitzen in einem Raum und stricken","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fc-012","""Torino, 1947: Ausstellung von Zeichnungen und Näharbeiten - Fest der Arbeit - Doposcuola""","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fc-013","""Torino 1947: Schreinerkurs der Doposcuola. Die Hobelbank wurde vom SAH gespendet""; Knaben arbeiten an der Hobelbank","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Italien;Piemonte;Torino"
"Sozarch_F_5025-Fc-014","""Torino 1947: Ausstellung der handwerklichen Arbeiten bei Fest der Arbeit der Doposcuola, Torino""","Neuzeit;20. Jh.;1901-1950;1941-1950;1947","Europa;Italien;Piemonte;Torino"
